"V1","V2"
2.0099760702098,1.98937655100515
2.00145511385851,1.99323936664815
1.99514597536418,1.9963141734137
1.99345478488624,1.99407747496261
2.00639494391072,1.99294663946457
1.99489438889634,1.99055340772911
1.99864683229485,1.99469163412196
1.99988875014902,1.99497779799371
1.99035816279756,1.99402098744681
2.00431960857599,1.99691395181443
1.9914350044852,1.99462989671515
1.99393367546194,2.00459004847089
1.99941341400363,2.00111822347886
1.9960791028175,1.99451412954781
1.99426623138869,2.00991651908118
1.99240889400034,1.99613416747935
1.99987733038051,1.99865584307448
2.0018887924731,1.9872130893677
1.99956092158926,1.99660488916834
2.00027338653504,2.00470513773245
2.00347486894638,1.99659549797735
1.9991831826146,2.00034964172772
2.00630489421729,2.00015461787917
1.99529995361617,2.00584758346219
2.00270854728057,2.00875543640772
2.0067901530087,2.00070276275744
1.98995344333563,1.99186138948917
2.00414805933641,1.99393217163242
1.99888156376995,1.98942740328753
1.99362434635258,1.99350761953558
1.99015225868361,2.0036279024646
2.01035104001792,1.99334025121406
2.00134995794043,2.0015578671134
2.00157370668164,1.99348279224386
2.00447808994076,1.98989273531955
1.98966274836721,1.9989049065802
1.98653386881973,2.00513645424351
1.99731935105732,1.987222773197
1.98468706667838,1.98702840467688
1.99998291027386,2.00563155586413
1.99777765148246,1.9985340538316
1.99553035634347,1.99874238296967
1.99522812563983,1.99680585730027
2.00104380703031,2.00727955791414
1.99821682769171,1.99205123264339
2.00005342606004,1.98847265164086
1.99339192794743,1.9986458773533
1.99744438781931,2.01685586647423
1.9914783818601,1.99778268835366
1.99903645923141,1.99408780187549
1.99641636142494,1.98929097800212
2.00386336110798,1.99650708014843
1.98461489083008,2.00492627263172
1.99225034576496,2.0009898742218
1.99580512114571,2.00603855763657
1.99568576893217,1.98949818262109
1.99035416768205,1.99469332745898
1.99822054210908,2.00326828568556
1.99233793117062,2.0008842526541
2.00592286552573,2.00303983524092
1.99337200737372,1.99378445992817
1.99633469314163,1.99521838705169
1.99461628526655,1.99438176008517
2.00064317253437,2.00331774661023
2.00587070643668,1.99567964856818
1.995316845776,1.98800493125514
1.99704367439393,1.99356999177476
1.99279977960572,1.99289363719107
1.99314140283887,2.00702532979744
1.99607708193392,1.99036178997607
2.00474322996216,1.99864795423313
1.99675163370105,1.9818890975139
2.00045627220355,2.00210544411834
2.00389591812546,1.9955057931492
1.99173139695941,2.00241901006622
1.99519361137249,1.99729922854646
2.00384048359833,2.00058429191625
2.01048954433361,1.99677725789245
1.98782783465279,1.99744730757123
1.98744864498998,1.99763426718083
1.99498893006421,2.00384161797185
1.99387582048121,1.99647891471047
1.99106001097734,1.99829301049594
2.00850194819933,1.99323529721763
1.99718897464627,1.99836860271739
1.99830812430573,1.99848513380955
1.99724120235182,1.99965101752935
1.9961269324859,2.00522321900216
2.00642360258005,2.00077623480659
2.00574132754587,1.99524990358925
1.99482041357913,1.99739350459815
1.99615645260731,1.99206980457187
1.99961183697687,1.99324695033542
1.9893673956287,2.00440562528283
2.00266547408153,1.99324896657765
1.99811429520165,2.00616671057397
1.99706440447826,1.99598962795039
1.98928045189846,1.99764243083313
2.00648769429223,2.00415037060216
1.9962107159727,1.99891503346493
1.98746789350527,2.00738473549997
2.00247002040412,2.00051368326448
1.99026563459464,1.99745378267378
2.00320315122631,1.99651740915846
2.00228464480253,2.00209079893881
1.9985844993318,2.0010187398617
2.00259439118671,1.99602958765314
1.98998709307337,1.99519609005207
2.00385218368658,2.00037048164073
